Coefficients order=90 center=CT2039:180
Observation time: 2006.02.01_14:17:32
B0 angle & Nmax:        0          90





Max Harmonic Order:90   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)
      78      59     -2.74285   -0.0247023
      78      60      1.45227      1.00236
      78      61    -0.280124     0.312068
      78      62   -0.0962460      3.15302
      78      63     0.163878   -0.0949634
      78      64     -2.59786     0.584375
      78      65      2.84084    -0.506334
      78      66     -1.29542      1.17093
      78      67     0.184161      3.05384
      78      68     -2.61058    -0.829513
      78      69      2.21661     0.778470
      78      70      2.52014     -1.82583
      78      71    -0.671144      1.29322
      78      72    -0.382063     -1.33254
      78      73      1.14286     -1.04201
      78      74     0.220733      3.18494
      78      75     -1.83165     -2.88113
      78      76    -0.333238      3.38554
      78      77    -0.386264     0.638711
      78      78     0.809519     -1.33956
      79       0     -2.05480      0.00000
      79       1     -2.65321      2.24036
      79       2     0.912009     -2.37095
      79       3    -0.389313     -2.56260
      79       4     0.129133    -0.263595
      79       5      2.38220      1.16091
      79       6    -0.401478      2.15882
      79       7      1.14381      2.40490
      79       8    0.0424769    -0.691862
      79       9     -1.58062     0.739617
      79      10      1.66012    -0.440107
      79      11    -0.462407     -2.67397
      79      12     -1.53999     0.774489
      79      13      1.85182     -1.33932
      79      14     -1.97854     -2.01535
      79      15     0.805494      1.55861
      79      16    0.0255184     -2.41844
      79      17     -2.28180     0.233924
      79      18      1.47061      1.48572
      79      19     -1.07225    -0.995800
      79      20     0.168398      1.23057
      79      21      2.17518     -1.51352
      79      22    -0.506418     -1.02614
      79      23      1.61621     0.848231
      79      24    -0.165755     -1.51327
      79      25     -1.86338     0.105503
      79      26      1.70246    -0.797544
      79      27    -0.770317     -1.45990
      79      28   -0.0141483     0.985386
      79      29     0.180184    0.0538302
      79      30     -1.75620      1.37209
      79      31      1.23791    0.0837455
      79      32      2.55066     -2.20238
      79      33     0.549030    -0.255610
      79      34      3.85354    -0.433360
      79      35     -2.08719      2.11862
      79      36     0.809227     0.983169
      79      37     -3.09692    -0.415573
      79      38    -0.205719    0.0577126
      79      39      1.52861     -2.13312
      79      40    -0.994925    -0.745039
      79      41      1.36145     0.829164
      79      42    -0.787100     -1.23532
      79      43     -1.75481   -0.0976817
      79      44      2.76650     -2.94191
      79      45   -0.0928669     -1.25277
      79      46      2.77771      1.22219
      79      47     0.149215     -1.34265
      79      48     -1.47092      1.64749
      79      49      1.58881     -1.84548
      79      50    -0.306695    -0.968546
      79      51      2.46099     0.217557
      79      52   -0.0184392    -0.680591
      79      53    0.0251788      3.44419
      79      54     0.616402     -1.26284
      79      55    -0.703546     0.221448
      79      56    -0.173663     0.719201
      79      57   -0.0308601     -2.42321
      79      58     -1.04232      3.01966
      79      59      2.00590     -1.12623
      79      60     -2.06663      1.80519
      79      61      3.78001     -2.51791
      79      62     0.373068     -1.14344
      79      63      2.90471    0.0551467
      79      64     -1.27272     -1.05522
      79      65     -1.96614     0.685628
      79      66     0.120596     -2.65983
      79      67    -0.402035      1.83269
      79      68     0.743514      1.42839
      79      69     -3.53365   -0.0609771
      79      70      1.96911     -2.49384
      79      71     -1.00737     -2.86399
      79      72      1.17306      2.46831
      79      73     -4.76036     -1.24958
      79      74      2.04399     -2.92549
      79      75    -0.714798    -0.451146
      79      76    -0.450770      1.08834
      79      77      2.18941     -2.47796
      79      78     0.101318     0.396659
      79      79    -0.639322     0.500958
      80       0      2.09340      0.00000
      80       1    -0.651512    -0.469808
      80       2     -1.32294      2.56575
      80       3    -0.791084     -1.10137
      80       4     -2.68408    -0.783190
      80       5     -1.45054     0.317366
      80       6      2.06999    -0.200819
      80       7    -0.962165    -0.263042
      80       8     0.724790      2.16278
      80       9     0.713518     -1.32476
      80      10     -3.16798      1.15642
      80      11     0.772920     0.400292
      80      12    -0.675057     -1.04876
      80      13    -0.149439      1.17924
      80      14     0.781461     -1.52563
      80      15     -1.07543     0.450541
      80      16     0.884179    0.0340247
      80      17     0.278265     -1.55870
      80      18     -1.75588      3.64683
      80      19      1.41653     -1.04576
      80      20     -1.16856    -0.854418
      80      21     0.640889   -0.0676928
      80      22     0.653201     -1.11069
      80      23     0.316027  -0.00637281
      80      24      1.70125      1.58183
      80      25     -1.72772     0.214484
      80      26     -1.87025      1.74013
      80      27    -0.228408    -0.947410
      80      28     -1.31369    -0.268389
      80      29      2.09033     0.258758
      80      30      1.34679     -1.00298
      80      31    -0.115991      1.82226
      80      32     0.835859      1.05211
      80      33     -1.86777    -0.910011
      80      34     0.977687     -1.32637
      80      35      2.70813     -2.44764
      80      36      1.21137      2.26335
      80      37      2.11642      2.98537
      80      38     -1.97376    -0.156506
      80      39    -0.851869      1.26675
      80      40     0.493333     -3.54866
      80      41    -0.267460    -0.528328
      80      42      2.77794     0.245526
      80      43     -2.16727    -0.291036
      80      44    -0.584667      2.69918
      80      45    -0.127215     -2.59201
      80      46     -1.37139    -0.782185
      80      47      2.11302     0.526996
      80      48    -0.397607    -0.551502
      80      49     0.521874      2.96115
      80      50    -0.306026    -0.690609
      80      51    -0.974236      2.04344
      80      52      1.82203    -0.488318
      80      53     0.342497      1.14501
      80      54     0.211706      2.04307
      80      55      1.00076    -0.659354
      80      56     -2.88131      1.38672
      80      57     0.842295     0.980662
      80      58     -2.48848     -1.48915
      80      59      2.32820      1.76922
      80      60      1.04480     -1.79641
      80      61    -0.265790      1.86963
      80      62   -0.0272916     -3.50313
      80      63     -1.17973     -1.86439
      80      64      1.12420     -1.33942
      80      65    -0.162526    -0.997055
      80      66     0.604555      3.55787
      80      67    -0.524836     -1.76467
      80      68      1.75264      1.24529
      80      69     0.497425     -1.30373
      80      70     -2.66928      2.99611
      80      71     -1.45324     -2.64095
      80      72     -1.96253   -0.0526526
      80      73      2.91819      1.43039
      80      74     -4.85909      1.88741
      80      75      1.40457     -2.39680
      80      76     -1.21381      1.12281
      80      77     0.904023    -0.680236
      80      78    -0.351920     -1.41383
      80      79     0.830600     -1.83923
      80      80     -1.08971    -0.152271
      81       0     -1.63207      0.00000
      81       1    -0.234093     -1.87955
      81       2    -0.292001     0.478556
      81       3     0.182780      1.45641
      81       4     0.689847    -0.407068
      81       5     -2.14210    -0.654582
      81       6    -0.632324      1.21594
      81       7    -0.669933     -2.97154
      81       8     -2.31780    -0.325711
      81       9      2.48341    -0.448498
      81      10     -1.24288    -0.761806
      81      11     -1.47666      1.63871
      81      12    -0.712592     0.102617
      81      13    -0.397958     0.103712
      81      14     0.909880      1.33492
      81      15   -0.0527018   -0.0460953
      81      16     -1.28322    -0.266089
      81      17    -0.203390      1.20320
      81      18    -0.639734     -1.18417
      81      19     0.726666     0.286220
      81      20     0.632530    -0.383181
      81      21    -0.927375     -1.90162
      81      22   -0.0752008      1.12918
      81      23    0.0836582     -2.14615
      81      24    -0.255904      2.13605
      81      25      1.08528     0.865708
      81      26    -0.197649     0.121080
      81      27     -1.62516      2.99683
      81      28    -0.104094    -0.590785
      81      29     -2.71702     0.294639
      81      30     0.731941    -0.632327
      81      31     0.385958    -0.851786
      81      32     0.975648      2.69384
      81      33     0.611992   -0.0376106
      81      34     -2.41772      1.54410
      81      35     0.899868    -0.795124
      81      36    -0.706773     -2.55678
      81      37     0.394989     0.787075
      81      38      2.26369     0.949997
      81      39     -1.92969      1.71819
      81      40     0.702935      1.10327
      81      41     -1.99149     -2.76140
      81      42     -1.35092    -0.412120
      81      43      2.48009    -0.184083
      81      44    -0.499221    0.0873448
      81      45     0.331608      4.07684
      81      46     -1.54720     -2.63279
      81      47     -1.38635      2.03172
      81      48      1.43356     -1.96635
      81      49    -0.322998    -0.298617
      81      50      2.08269     0.727245
      81      51    -0.500878   -0.0997032
      81      52     -1.77611     0.361483
      81      53    -0.271061     -1.05099
      81      54   -0.0962179    -0.136461
      81      55      1.37490     0.309482
      81      56    -0.157154    -0.639208
      81      57    -0.895685      3.00074
      81      58      1.94334     -1.14816
      81      59     -4.17403     -1.44161
      81      60      1.83705     -1.37054
      81      61     -1.12607    -0.575260
      81      62    -0.410758     0.950730
      81      63    -0.415036      1.55118
      81      64     -2.21043      1.42925
      81      65      3.24843    -0.520206
      81      66    -0.117363     0.685630
      81      67      2.90244      2.63964
      81      68     -1.37395     -1.38422
      81      69      1.14077   0.00279245
      81      70     0.260893     -1.93709
      81      71      2.16354      4.03263
      81      72     -2.38393    -0.594254
      81      73     0.105388      1.10693
      81      74      2.11385     -1.62997
      81      75     0.843171      3.47826
      81      76     -2.70799   -0.0906670
      81      77      1.41016      1.20596
      81      78     -1.54112    -0.626198
      81      79    -0.347241      2.67506
      81      80    -0.832202     -1.12161
      81      81    -0.821500     0.198201
      82       0     0.481053      0.00000
      82       1     -1.40398      1.31107
      82       2   -0.0246102     -2.15729
      82       3    -0.880352     -1.00974
      82       4      3.19688      1.12876
      82       5     0.861759     0.647826
      82       6     -1.42277      2.64560
      82       7     0.604455     0.402235
      82       8    -0.980835    -0.699221
      82       9    -0.877847    -0.212124
      82      10     0.779998     -1.64464
      82      11     -2.48060     -1.08720
      82      12     0.429172      1.98569
      82      13      1.73306     -1.58103
      82      14      1.08354      1.65488
      82      15      1.18032     0.859945
      82      16     0.755300     -2.13646
      82      17     -1.15235    0.0579168
      82      18    -0.160995    0.0188630
      82      19     -2.07318     -2.09102
      82      20     0.403346   -0.0158119
      82      21     0.593522     0.636117
      82      22     0.379178    -0.622128
      82      23     0.515134      1.16837
      82      24      1.32845    -0.820601
      82      25     -1.57747      1.85837
      82      26     0.851469     -2.10575
      82      27    -0.296776      1.30577
      82      28      1.11667   -0.0931874
      82      29    -0.926967    -0.164730
      82      30     -2.28122      1.81158
      82      31     0.715268    -0.909932
      82      32     -1.02511    -0.747943
      82      33      1.91630    -0.329725
      82      34      1.25773     0.815062
      82      35     0.441447      2.36487
      82      36     -1.07297     0.739459
      82      37     -1.91162     -3.77602
      82      38     0.254083     0.371708
      82      39    -0.197267     -2.32268
      82      40    -0.151634      2.33499
      82      41    -0.242092      1.47627
      82      42     -2.71532     0.330037
      82      43     -1.11881      1.83919
      82      44      2.08151     -1.73221
      82      45     -1.34766      1.06189
      82      46      3.53387      2.19935
      82      47     -1.35553    -0.672687
      82      48    -0.924581      2.30923
      82      49     0.487794     -2.67497
      82      50    -0.507188    -0.454474
      82      51      1.19953    -0.888327
      82      52     0.970063     -1.69480
      82      53     -1.57389    -0.585083
      82      54      1.46380     -1.94963
      82      55     -2.25763     -1.38787
      82      56      2.63003      1.02672
      82      57    -0.543284     -2.60847
      82      58      1.02746      1.65110
      82      59     0.180838     -1.33799
      82      60     -3.51525      1.66377
      82      61     0.406251    -0.103951
      82      62    -0.867079     0.700921
      82      63    0.0524956      2.67884
      82      64     0.146987    -0.555579
      82      65    -0.971958      1.44310
      82      66     0.634465     -2.70398
      82      67      1.01366    -0.247008
      82      68      2.32727    -0.462355
      82      69     -1.53721      1.97995
      82      70    -0.392612     -1.08338
      82      71      1.67484   -0.0983800
      82      72      3.36385     0.819535
      82      73    -0.705742      1.57028
      82      74   -0.0541903    -0.930582
      82      75     0.114536     -1.80258
      82      76      4.27174      2.21709
      82      77    -0.373632    -0.331485
      82      78      2.70387     -1.11125
      82      79     0.449413      1.34454
      82      80     0.504039     0.387849
      82      81     -1.82226      1.84011
      82      82     0.361293     0.429480
      83       0      2.59298      0.00000
      83       1     -1.23066      1.87424
      83       2    -0.774204     0.422029
      83       3    -0.127505    -0.301654
      83       4    -0.477757     0.579328
      83       5     0.166394     0.180110
      83       6     0.635098     -1.45935
      83       7     -1.17827     0.487803
      83       8      2.97239     0.584656
      83       9    -0.351104   -0.0356397
      83      10     -1.68834   -0.0571818
      83      11     -1.29215     -1.86074
      83      12     -1.86626     -1.83739
      83      13     0.987114      1.19048
      83      14     0.879227    -0.300362
      83      15     -1.02783     0.963676
      83      16      1.82933     0.666969
      83      17    -0.884067    -0.757325
      83      18     -1.21855      2.16796
      83      19      1.07517     -1.00067
      83      20    -0.478496     -1.64313
      83      21     0.238524     0.892178
      83      22      2.51605     -2.36113
      83      23     0.295386      1.38634
      83      24     0.862665     0.639897
      83      25     -2.13592     0.595505
      83      26     -1.10494    -0.171929
      83      27    -0.238039     -2.34422
      83      28     -1.51310     -1.87023
      83      29     0.779110    -0.920895
      83      30     0.680250    -0.433756
      83      31     0.367187      2.08513
      83      32     0.899611     -1.11495
      83      33     -1.74548    -0.291510
      83      34      2.47110     -1.04076
      83      35      1.47271     -1.21220
      83      36    -0.200890      1.78498
      83      37    -0.658640     0.766821
      83      38     -2.74262     -1.06783
      83      39     0.152894    -0.313451
      83      40    -0.926337     -2.66626
      83      41     0.789946     0.442497
      83      42      2.41060     -1.01760
      83      43     -2.09674      1.34965
      83      44     0.864963      1.81972
      83      45     -1.34644     -4.33792
      83      46     0.556456     0.399689
      83      47      1.80509     -1.24125
      83      48    -0.437435      1.98410
      83      49     0.337673      1.71426
      83      50   -0.0746980     -1.66579
      83      51     -1.59217     0.192859
      83      52      2.50498      1.29522
      83      53    -0.980367    -0.371160
      83      54    -0.548557     0.474798
      83      55     0.776323     -1.12838
      83      56     -1.50721     0.510133
      83      57      1.87566     -1.31207
      83      58     -2.27447     0.193805
      83      59      2.96762      1.62217
      83      60     0.635442    -0.124403
      83      61     0.578450      2.51795
      83      62      1.51567     0.389690
      83      63    -0.458476     -1.74180
      83      64      3.61430      1.15503
      83      65     0.136614     -2.31238
      83      66     -1.17231      1.90397
      83      67     -1.53626     -2.41983
      83      68   -0.0929626    -0.342958
      83      69      2.60435    -0.859566
      83      70     -1.01162      1.41081
      83      71     -1.59869     -1.25318
      83      72     -1.18035     -3.42766
      83      73      1.53069     -1.17235
      83      74    -0.813634      1.70275
      83      75     -1.01811      2.08314
      83      76    -0.299312     -2.66564
      83      77      1.86935      2.29333
      83      78     -2.44453    -0.365078
      83      79    -0.712825    -0.886348
      83      80      2.10126    0.0490175
      83      81    -0.239202    -0.593550
      83      82      2.05284      1.02327
      83      83     0.799205     0.150531
      84       0     0.725129      0.00000
      84       1      2.27085     -1.01072
      84       2    -0.840595     -1.58558
      84       3     0.139506      1.89922
      84       4    -0.821062    -0.755686
      84       5     -3.43097    -0.955098
      84       6    -0.492745    -0.762345
      84       7     -1.59665     -2.98512
      84       8   -0.0331330     0.867858
      84       9      1.74081     -1.43913
      84      10     -1.14905    -0.614807
      84      11    0.0523944      2.48141
      84      12     0.330729     -2.38464
      84      13     -2.06482      1.70500
      84      14      1.20361      1.59374
      84      15     0.442899     -1.24673
      84      16     -1.34937      1.52977
      84      17      2.37470    -0.202829
      84      18     -1.44033     0.127977
      84      19      1.79657    -0.652186
      84      20     0.752361     -1.30539
      84      21     0.314732     0.262648
      84      22      1.57272     0.503104
      84      23    -0.206592     -1.68969
      84      24      1.30234      1.27933
      84      25     0.987611    -0.586395
      84      26    -0.651330     0.413090
      84      27  -0.00703121     0.998426
      84      28    -0.714916     -2.33867
      84      29     -1.52131     -1.53844
      84      30     0.932091     -2.01130
      84      31    -0.272204     0.291799
      84      32      1.22357      2.92817
      84      33    -0.274948    -0.753964
      84      34     -1.53574    -0.712240
      84      35      2.47365     -1.33463
      84      36    -0.875592     -1.84242
      84      37      2.66770      2.56663
      84      38      1.64890    -0.769040
      84      39     -2.13448      2.49810
      84      40     0.372582    0.0684855
      84      41    -0.126847     -1.77996
      84      42     0.839059     0.854371
      84      43      3.53937     -1.80038
      84      44    -0.561387     0.688325
      84      45     0.718538      1.23400
      84      46     -1.24175     -2.82779
      84      47     0.697466    -0.147339
      84      48      2.48098     -2.45267
      84      49    -0.284293    0.0544605
      84      50     0.562154     0.607444
      84      51     -1.69205     -1.31871
      84      52     -1.64464      1.01707
      84      53     0.856880    -0.600259
      84      54     -2.62295    -0.232789
      84      55      1.86175      1.94867
      84      56     -1.31917     -1.39322
      84      57     -1.36583      2.42244
      84      58    -0.171132    -0.333411
      84      59     -1.79737     0.225844
      84      60      1.49085    -0.367369
      84      61      1.68191    -0.799916
      84      62      1.11101      2.57930
      84      63      1.34765     -1.33874
      84      64     -3.03816     0.197893
      84      65      1.50299     -2.78335
      84      66    -0.286260     0.434076
      84      67     0.563076      1.44487
      84      68     -1.91234    0.0766259
      84      69     -1.29029     -1.47669
      84      70      2.50264     -2.30985
      84      71    -0.710335      1.47624
      84      72    -0.908490      1.49555
      84      73     -3.80051    -0.833736
      84      74      1.93356     -2.01158
      84      75     0.278092     0.865325
      84      76    -0.599140     0.986491
      84      77     -2.43574     -2.54518
      84      78      2.55814    -0.186742
      84      79   -0.0463714      2.94280
      84      80      1.41320    -0.686772
      84      81    -0.738515    -0.355548
      84      82     0.897752     0.159658
      84      83     0.649148     -1.33998
      84      84     0.534389     0.190998
      85       0     0.132846      0.00000
      85       1    0.0835856    -0.740683
      85       2     0.170290     -2.53120
      85       3     -1.90025    -0.877435
      85       4      1.76008     0.979293
      85       5     -1.21330    -0.948104
      85       6     -2.18571      1.25838
      85       7     -1.18914     0.566973
      85       8     -2.39864     0.184571
      85       9     0.403600     0.753612
      85      10      1.10329    -0.376604
      85      11     -1.15453   -0.0158811
      85      12      1.58819      1.28206
      85      13     0.253862    0.0768127
      85      14    -0.354107     0.852974
      85      15    0.0749579     0.610564
      85      16     0.365679     0.953341
      85      17     0.244739      2.22367
      85      18     0.152095     -2.17219
      85      19     0.838844     -1.24421
      85      20      2.05015      1.17967
      85      21      2.03268     0.237415
      85      22     0.152306     0.699251
      85      23    -0.196125    -0.370129
      85      24     0.603054     -1.46947
      85      25    -0.916662    -0.111259
      85      26      2.54951     -1.60799
      85      27     -2.44042     0.211377
      85      28    -0.468988     0.875205
      85      29     -3.06081    -0.916078
      85      30    -0.668030      1.07427
      85      31     -1.48219     -1.78858
      85      32    -0.747666    -0.103139
      85      33      2.07884   0.00434439
      85      34      1.11793      1.27303
      85      35     -2.14640      1.70923
      85      36     0.572662     0.199247
      85      37     -1.59437     -1.61289
      85      38      4.24982      1.11101
      85      39      1.12745     -1.60992
      85      40    -0.189291      2.37181
      85      41     -1.09265      1.13133
      85      42     -2.88724     -2.76607
      85      43    -0.123683      1.47332
      85      44      1.45530     -3.98389
      85      45     0.349612      2.41108
      85      46      1.03865    -0.574082
      85      47    -0.823188    -0.203747
      85      48    -0.499377     0.260538
      85      49     0.917161     -2.59810
      85      50     -1.25355     0.195441
      85      51      2.05277     0.884483
      85      52     -1.22781     -1.26090
      85      53     0.921559      2.00261
      85      54     0.479918    -0.994891
      85      55     -2.32999     0.747903
      85      56     0.553402    -0.159761
      85      57    -0.973261     -1.15638
      85      58     0.283723      1.12524
      85      59     0.265439     -1.52208
      85      60    -0.872270     0.354459
      85      61   -0.0326581    -0.767279
      85      62     -1.71736     -2.74416
      85      63    -0.169200      1.96824
      85      64    -0.625972     -1.17856
      85      65    -0.726103      4.92968
      85      66      2.22186     -1.63676
      85      67     0.767413     0.375632
      85      68      4.01097      1.20548
      85      69     0.337998      1.66874
      85      70     -1.05573    0.0429208
      85      71     0.719495     -2.18118
      85      72      1.94741      1.43138
      85      73     0.959637      1.32957
      85      74     -1.68494      2.31754
      85      75      1.78920     -3.98913
      85      76      3.28530     0.194578
      85      77     0.736319    -0.963451
      85      78     -3.03776    -0.414155
      85      79      1.99108     -3.31645
      85      80      1.30979     0.279562
      85      81   -0.0224133     -1.53971
      85      82    -0.223612    -0.821631
      85      83    -0.745185    0.0978528
      85      84     0.203570    -0.354105
      85      85     0.492337    -0.798655
      86       0      1.76147      0.00000
      86       1     -1.77160     0.540750
      86       2    -0.151445     0.228186
      86       3     -1.99479     -1.06646
      86       4     0.229264     0.585422
      86       5      1.15770  -0.00409064
      86       6     0.385781     -1.10786
      86       7    -0.336817     0.936899
      86       8      2.11608    -0.521030
      86       9     0.122639    -0.991162
      86      10    -0.878150    -0.327849
      86      11    -0.680867     -3.07593
      86      12     -2.72221    -0.269443
      86      13      1.16669     0.425582
      86      14     0.291932    -0.202293
      86      15    -0.489378     0.186649
      86      16      1.82147      1.41594
      86      17     -2.11052     -1.45951
      86      18     0.265216     0.770948
      86      19     0.526140     -1.39004
      86      20     -1.65292    -0.776392
      86      21      1.09082     0.156636
      86      22      1.47066     -2.50285
      86      23     -2.54286      2.31341
      86      24      2.11213    -0.800446
      86      25     -2.68502      1.70853
      86      26     0.896756   -0.0703181
      86      27     0.215687    -0.930747
      86      28     0.645950     -1.39611
      86      29     0.585734     0.543693
      86      30    -0.841329     0.956627
      86      31     0.196810      2.25812
      86      32     -2.20728     -1.53288
      86      33     -1.13130    -0.730431
      86      34      2.82348    -0.209132
      86      35      1.46518     -1.64543
      86      36     0.371837      1.58126
      86      37    -0.925045     -1.10843
      86      38     -2.57878    -0.459887
      86      39     0.317399     -1.58898
      86      40     0.203544     -2.76189
      86      41    -0.248840      2.83936
      86      42      1.95050     0.813147
      86      43     -3.76061     0.811529
      86      44     0.386506      1.19362
      86      45     -1.29578     -1.81434
      86      46      1.44269     0.902099
      86      47     0.827736     0.680086
      86      48     -1.98865      1.41098
      86      49    -0.149516      1.77218
      86      50     -1.06615     -1.82112
      86      51   0.00394765      1.83204
      86      52      2.65483    -0.826591
      86      53    -0.232456    -0.887687
      86      54      1.62701      1.84736
      86      55    -0.466006    -0.234286
      86      56     0.518316     0.993029
      86      57      1.95988    -0.924231
      86      58    -0.771461    -0.929105
      86      59      2.26874     0.536075
      86      60      1.07166     -1.20616
      86      61    -0.483358     0.348343
      86      62     0.267702     -1.44522
      86      63     -3.14218    -0.752037
      86      64      5.07549    0.0804234
      86      65     -1.76146     -1.39825
      86      66     0.927836      1.93587
      86      67      1.24027     -1.81230
      86      68     -1.72851     -1.20576
      86      69      2.90843     0.889024
      86      70     -1.72556      1.79826
      86      71     0.204673      1.05849
      86      72     -1.97400     -1.89432
      86      73      2.84738    0.0848542
      86      74     0.182647      1.70512
      86      75    -0.298374      2.82166
      86      76     -1.91016     -1.22458
      86      77      1.17289    -0.309380
      86      78      2.33471     0.594108
      86      79     0.290027      1.78159
      86      80     -1.02105     -3.47382
      86      81    -0.779160     -2.50366
      86      82     -1.60266     0.219945
      86      83     0.272655     -1.22114
      86      84     -1.74975      2.29195
      86      85     0.168629     0.365170
      86      86    -0.810898     -1.46067
      87       0      3.74916      0.00000
      87       1      3.43354     -1.39936
      87       2    -0.704791      1.62514
      87       3      1.99769      3.31982
      87       4    -0.394386    -0.348883
      87       5    -0.446430     0.644706
      87       6     0.604501     -2.09817
      87       7     -1.93257     -2.04516
      87       8      1.09535     0.454372
      87       9      1.70215    -0.569573
      87      10     -1.49996     0.529774
      87      11      1.01758      1.72608
      87      12    -0.729090     -1.97186
      87      13     -2.30291     0.529166
      87      14    -0.369665     0.559869
      87      15     -1.08081     -2.13539
      87      16     0.294377      3.21152
      87      17     0.283704     -2.34571
      87      18     -1.15507     0.759466
      87      19     0.969935     0.929306
      87      20    -0.141440    -0.297808
      87      21     -1.16361      3.63872
      87      22      2.52475    -0.298161
      87      23    -0.370322     0.870755
      87      24      2.13962      1.74285
      87      25      2.78070    -0.224159
      87      26     0.199058      1.40186
      87      27      1.17112    -0.619572
      87      28     -1.67283     -2.84096
      87      29   -0.0422659     0.133722
      87      30      2.51983     -1.23812
      87      31  -0.00384236     0.125088
      87      32      1.34476      1.26088
      87      33    -0.350060    -0.361235
      87      34     -1.83219   -0.0283180
      87      35      1.39563     -2.70797
      87      36    -0.140388     -2.00422
      87      37      1.30534      1.33617
      87      38    -0.881540    -0.530954
      87      39     -2.94622      2.10115
      87      40   -0.0164992    -0.813339
      87      41     -2.22316     -2.05952
      87      42      1.94217      1.06084
      87      43      1.61338     -1.24219
      87      44     0.214792      2.71938
      87      45     -1.43702    -0.646532
      87      46     -1.08141    -0.444954
      87      47    -0.188194      1.95284
      87      48      2.56806    -0.407497
      87      49     -2.32928      1.11186
      87      50     0.687081      2.10640
      87      51     -3.09828     0.140309
      87      52     -1.00301     0.981044
      87      53    -0.340788     -2.76036
      87      54    -0.669309    -0.480336
      87      55      1.43329     0.166489
      87      56    -0.121723    -0.176271
      87      57    -0.578991      2.02302
      87      58      1.13109     -1.39898
      87      59     -1.90673     0.728721
      87      60      1.47227    -0.747547
      87      61     -1.59950     0.238812
      87      62     0.626776      3.06328
      87      63     0.336857    -0.588757
      87      64     -1.54297      1.93114
      87      65      2.23744     -3.06371
      87      66     0.312042     0.306349
      87      67      2.11668    -0.764342
      87      68     -2.01214     -1.85698
      87      69     -1.96280    -0.952753
      87      70     0.619703     -1.64918
      87      71     0.272676      2.17405
      87      72   -0.0509012     0.786937
      87      73     -3.34140     0.730257
      87      74    -0.494976     -3.05106
      87      75     0.307617     0.399377
      87      76    -0.341462      2.39831
      87      77     -2.21982      2.32888
      87      78    -0.530718    -0.974222
      87      79      3.14389    -0.712166
      87      80     0.710791      1.28835
      87      81     -2.69142     -1.05449
      87      82    -0.563260      1.76605
      87      83    -0.879087     0.595190
      87      84    0.0279015   -0.0355818
      87      85      2.80337    -0.975106
      87      86     -1.40456     -1.54731
      87      87    -0.894086      1.14180
      88       0     -1.69142      0.00000
      88       1      2.83136    -0.474918
      88       2     0.650639     -1.57837
      88       3      1.39211      1.32522
      88       4      2.02047     0.164900
      88       5    -0.413446    -0.819435
      88       6     -2.24693     0.188517
      88       7    -0.693905     -1.94785
      88       8     -1.26724    -0.255949
      88       9    -0.191728      1.06161
      88      10      1.25494     0.598734
      88      11     0.559062      1.21309
      88      12      1.71238    -0.186734
      88      13     -1.22624     0.842505
      88      14     -1.74160    -0.118288
      88      15      1.45607     -1.28826
      88      16     -1.83921     0.802115
      88      17      1.11125      1.21629
      88      18    -0.127898     -2.94303
      88      19   -0.0450192    -0.324621
      88      20      1.82395      2.22100
      88      21      1.24941     0.110325
      88      22    -0.422711      3.05855
      88      23      1.17717     -1.20325
      88      24    -0.365093    -0.251591
      88      25      1.69413     0.106014
      88      26     0.899603    -0.806207
      88      27    -0.206850     0.596330
      88      28      2.77025     0.319438
      88      29     -2.75908     -2.63750
      88      30     0.617439      1.21856
      88      31     0.742759     -3.66448
      88      32    -0.851873     0.402361
      88      33      1.80534    -0.145261
      88      34     0.540902      1.42796
      88      35    0.0751469      1.09672
      88      36     -1.55137     -2.59025
      88      37     -1.83923     0.735775
      88      38      2.42679     0.764975
      88      39      1.06255     0.998781
      88      40     -2.04235      3.91261
      88      41    -0.276386    -0.396144
      88      42     -2.99185    -0.664292
      88      43      3.08782     -1.74107
      88      44      1.59267     -1.64034
      88      45      1.07103     0.952287
      88      46     0.847421     0.381677
      88      47     -1.94820    -0.429321
      88      48   -0.0384225     0.884601
      88      49      1.35674     -2.79425
      88      50   -0.0918712      1.27911
      88      51     0.566462     0.861602
      88      52     -2.30165    -0.114129
      88      53     -1.22976     0.482667
      88      54     -1.45223     -2.84495
      88      55     -1.08686   -0.0686571
      88      56     0.861086     -1.55910
      88      57    -0.925102     -1.75140
      88      58     0.678219      1.00732
      88      59     0.154956     -1.74609
      88      60     -2.48609      1.11990
      88      61      1.82582     -1.11402
      88      62     -2.59711    0.0380090
      88      63      3.52057      3.38215
      88      64    -0.392508    -0.773265
      88      65    -0.511026      2.12238
      88      66     -1.04122     -1.24096
      88      67     -1.30595    -0.204871
      88      68      2.39719      1.81130
      88      69     -3.97511      1.34889
      88      70     0.282564     0.756796
      88      71     -1.61362     -2.03413
      88      72      2.68916    -0.308824
      88      73     0.842015      1.26244
      88      74    -0.445355      1.02964
      88      75     -1.27035     -1.67246
      88      76      1.65812     -2.57449
      88      77     0.790358     0.768432
      88      78    -0.799928     0.908878
      88      79     -2.18586     -1.84341
      88      80     -1.49522    -0.568339
      88      81    -0.690077      2.76435
      88      82     -2.12781    -0.713423
      88      83      4.03667    0.0177360
      88      84     0.472590   -0.0565842
      88      85      1.63440     0.199929
      88      86    -0.238880     -3.17378
