Satellite goes12

#START
2008 09 03 13 12 00 0 3.58 -5.54 0.36
2008 09 03 13 21 00 0 3.80 -5.40 0.29
2008 09 03 13 30 00 0 4.00 -5.25 0.22
2008 09 03 13 39 00 0 4.20 -5.10 0.15
2008 09 03 13 48 00 0 4.40 -4.93 0.08
2008 09 03 13 57 00 0 4.59 -4.76 0.01
2008 09 03 14 06 00 0 4.77 -4.58 -0.06
2008 09 03 14 15 00 0 4.94 -4.39 -0.13
2008 09 03 14 24 00 0 5.11 -4.19 -0.19
2008 09 03 14 33 00 0 5.26 -3.99 -0.26
2008 09 03 14 42 00 0 5.41 -3.78 -0.32
2008 09 03 14 51 00 0 5.55 -3.56 -0.38
2008 09 03 15 00 00 0 5.69 -3.34 -0.44
2008 09 03 15 09 00 0 5.81 -3.11 -0.49
2008 09 03 15 18 00 0 5.93 -2.87 -0.54
2008 09 03 15 27 00 0 6.03 -2.63 -0.59
2008 09 03 15 36 00 0 6.13 -2.39 -0.63
2008 09 03 15 45 00 0 6.22 -2.14 -0.67
2008 09 03 15 54 00 0 6.29 -1.89 -0.70
2008 09 03 16 03 00 0 6.36 -1.63 -0.73
2008 09 03 16 12 00 0 6.42 -1.38 -0.76
2008 09 03 16 21 00 0 6.47 -1.12 -0.78
2008 09 03 16 30 00 0 6.50 -0.85 -0.80
2008 09 03 16 39 00 0 6.53 -0.59 -0.81
2008 09 03 16 48 00 0 6.55 -0.32 -0.81
2008 09 03 16 57 00 0 6.56 -0.06 -0.81
2008 09 03 17 06 00 0 6.56 0.21 -0.81
2008 09 03 17 15 00 0 6.54 0.47 -0.80
2008 09 03 17 24 00 0 6.52 0.74 -0.78
2008 09 03 17 33 00 0 6.49 1.00 -0.76
2008 09 03 17 42 00 0 6.45 1.26 -0.74
2008 09 03 17 51 00 0 6.39 1.52 -0.71
2008 09 03 18 00 00 0 6.33 1.78 -0.68
2008 09 03 18 09 00 0 6.26 2.03 -0.64
2008 09 03 18 18 00 0 6.18 2.28 -0.60
2008 09 03 18 27 00 0 6.08 2.52 -0.55
2008 09 03 18 36 00 0 5.98 2.76 -0.50
2008 09 03 18 45 00 0 5.87 3.00 -0.45
2008 09 03 18 54 00 0 5.75 3.23 -0.39
